measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Haiti,Both,All Ages,Nutritional deficiencies,Percent,2000,0.03109897175070559,0.04063887167406684,0.02347449413696242
DALYs (Disability-Adjusted Life Years),Paraguay,Both,All Ages,Nutritional deficiencies,Percent,2000,0.022810194799969458,0.02842999265476161,0.01838312292775871
DALYs (Disability-Adjusted Life Years),Austria,Both,All Ages,Nutritional deficiencies,Percent,2000,0.0035682180132637744,0.00476394520620097,0.002506508482487352
DALYs (Disability-Adjusted Life Years),Mexico,Both,All Ages,Nutritional deficiencies,Percent,2000,0.022000890784814403,0.024096351734393832,0.020045521792994892
DALYs (Disability-Adjusted Life Years),Italy,Both,All Ages,Nutritional deficiencies,Percent,2000,0.005267807781065284,0.007363700507474819,0.0036624322264789313
DALYs (Disability-Adjusted Life Years),Algeria,Both,All Ages,Nutritional deficiencies,Percent,2000,0.014857976835585237,0.020369098008659714,0.01074416843083599
DALYs (Disability-Adjusted Life Years),Slovakia,Both,All Ages,Nutritional deficiencies,Percent,2000,0.005214496461871736,0.007423203515581803,0.0036167965156502953
DALYs (Disability-Adjusted Life Years),Madagascar,Both,All Ages,Nutritional deficiencies,Percent,2000,0.07750310638720065,0.09585388324901398,0.06101410894892552
DALYs (Disability-Adjusted Life Years),Bahamas,Both,All Ages,Nutritional deficiencies,Percent,2000,0.015705848281189767,0.020657076035760936,0.011774372338862728
DALYs (Disability-Adjusted Life Years),Trinidad and Tobago,Both,All Ages,Nutritional deficiencies,Percent,2000,0.015663785336092452,0.020647437102699052,0.011583853763996675
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All Ages,Nutritional deficiencies,Percent,2000,0.008729839046957006,0.011398499780303158,0.006741853300303285
DALYs (Disability-Adjusted Life Years),Libya,Both,All Ages,Nutritional deficiencies,Percent,2000,0.013511293900518338,0.01910879905651607,0.009487883233205362
DALYs (Disability-Adjusted Life Years),Jamaica,Both,All Ages,Nutritional deficiencies,Percent,2000,0.01873251943393176,0.024027334624011017,0.014519181353436796
DALYs (Disability-Adjusted Life Years),Costa Rica,Both,All Ages,Nutritional deficiencies,Percent,2000,0.010504647701165886,0.013906603822357326,0.007705113619229013
DALYs (Disability-Adjusted Life Years),Belgium,Both,All Ages,Nutritional deficiencies,Percent,2000,0.00438003281173561,0.005547608427840076,0.003322708756845311
DALYs (Disability-Adjusted Life Years),Nicaragua,Both,All Ages,Nutritional deficiencies,Percent,2000,0.030414591676282944,0.0356229442934729,0.02568813145634743
DALYs (Disability-Adjusted Life Years),Bahrain,Both,All Ages,Nutritional deficiencies,Percent,2000,0.0140377037043098,0.01931615100381708,0.009982194319777014
DALYs (Disability-Adjusted Life Years),Luxembourg,Both,All Ages,Nutritional deficiencies,Percent,2000,0.00446799225581047,0.00584300124721645,0.003353306847175489
DALYs (Disability-Adjusted Life Years),Malawi,Both,All Ages,Nutritional deficiencies,Percent,2000,0.03460887652567109,0.04680826724261545,0.025589225423755114
DALYs (Disability-Adjusted Life Years),Belarus,Both,All Ages,Nutritional deficiencies,Percent,2000,0.005540465843914473,0.007583027526221241,0.003968338174551799
DALYs (Disability-Adjusted Life Years),Chile,Both,All Ages,Nutritional deficiencies,Percent,2000,0.006279135785399754,0.007644003467588126,0.005196966202144736
DALYs (Disability-Adjusted Life Years),Morocco,Both,All Ages,Nutritional deficiencies,Percent,2000,0.015486338760944643,0.020741427315410316,0.011203177072075795
DALYs (Disability-Adjusted Life Years),Egypt,Both,All Ages,Nutritional deficiencies,Percent,2000,0.014194194407775668,0.019200863370431094,0.010476110771067635
DALYs (Disability-Adjusted Life Years),Slovenia,Both,All Ages,Nutritional deficiencies,Percent,2000,0.004478019166707717,0.006285752748835636,0.0030552638767575345
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,All Ages,Nutritional deficiencies,Percent,2000,0.012645605545969014,0.01788003335436904,0.008807320067111095
DALYs (Disability-Adjusted Life Years),Democratic Republic of the Congo,Both,All Ages,Nutritional deficiencies,Percent,2000,0.041418824228788384,0.05979143518252196,0.028554424676159526
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Both,All Ages,Nutritional deficiencies,Percent,2000,0.0201480702922302,0.027274161892893608,0.014708811202648381
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Nutritional deficiencies,Percent,2000,0.020651688391665562,0.026428256515251273,0.016149494909177387
DALYs (Disability-Adjusted Life Years),Palestine,Both,All Ages,Nutritional deficiencies,Percent,2000,0.011622827367870379,0.016443975812636548,0.007971058088027191
DALYs (Disability-Adjusted Life Years),Uruguay,Both,All Ages,Nutritional deficiencies,Percent,2000,0.008408426604162264,0.011068163596721612,0.006510833794529391
DALYs (Disability-Adjusted Life Years),Equatorial Guinea,Both,All Ages,Nutritional deficiencies,Percent,2000,0.030199052801183447,0.0408129711203095,0.021552307741995742
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Both,All Ages,Nutritional deficiencies,Percent,2000,0.024381995929369453,0.03372751081348965,0.017260632378805336
DALYs (Disability-Adjusted Life Years),Bhutan,Both,All Ages,Nutritional deficiencies,Percent,2000,0.03956181764075186,0.054673724886854014,0.027892423336641808
DALYs (Disability-Adjusted Life Years),Cyprus,Both,All Ages,Nutritional deficiencies,Percent,2000,0.004796423725719527,0.006417564365580609,0.003489581196738118
DALYs (Disability-Adjusted Life Years),Chad,Both,All Ages,Nutritional deficiencies,Percent,2000,0.05379142000404513,0.07634335890668532,0.036238374334530345
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All Ages,Nutritional deficiencies,Percent,2000,0.021077459736689296,0.030327986214991238,0.014613809297855088
DALYs (Disability-Adjusted Life Years),Greenland,Both,All Ages,Nutritional deficiencies,Percent,2000,0.005055930356742868,0.007168165181179045,0.0034364032990102963
DALYs (Disability-Adjusted Life Years),Oman,Both,All Ages,Nutritional deficiencies,Percent,2000,0.020465444006752993,0.026367190606328847,0.015435604727470777
DALYs (Disability-Adjusted Life Years),Gabon,Both,All Ages,Nutritional deficiencies,Percent,2000,0.023300590808225084,0.031229295142676795,0.016719629686519792
DALYs (Disability-Adjusted Life Years),Senegal,Both,All Ages,Nutritional deficiencies,Percent,2000,0.030341256662803098,0.03987187359521596,0.022195725434548976
DALYs (Disability-Adjusted Life Years),India,Both,All Ages,Nutritional deficiencies,Percent,2000,0.0445479492761996,0.054050556414117275,0.03588953642446233
DALYs (Disability-Adjusted Life Years),Saint Vincent and the Grenadines,Both,All Ages,Nutritional deficiencies,Percent,2000,0.024525559108202415,0.029616003387692273,0.02027460659506129
DALYs (Disability-Adjusted Life Years),Gambia,Both,All Ages,Nutritional deficiencies,Percent,2000,0.04061494456593914,0.05181029467515214,0.03042595875394203
DALYs (Disability-Adjusted Life Years),Dominica,Both,All Ages,Nutritional deficiencies,Percent,2000,0.013359464642720403,0.016996040073077385,0.010519399895412576
DALYs (Disability-Adjusted Life Years),Denmark,Both,All Ages,Nutritional deficiencies,Percent,2000,0.004144086961130243,0.005389384126370957,0.0031360163236726366
DALYs (Disability-Adjusted Life Years),Bangladesh,Both,All Ages,Nutritional deficiencies,Percent,2000,0.05431593717286302,0.06334673808787099,0.046281356287874255
DALYs (Disability-Adjusted Life Years),Qatar,Both,All Ages,Nutritional deficiencies,Percent,2000,0.009843556322388139,0.013822362260875997,0.006748017463611831
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All Ages,Nutritional deficiencies,Percent,2000,0.04569014840085664,0.06534975139780025,0.031601881476444854
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,All Ages,Nutritional deficiencies,Percent,2000,0.00755834627115065,0.010033247568935621,0.0054977737321458605
DALYs (Disability-Adjusted Life Years),Côte d'Ivoire,Both,All Ages,Nutritional deficiencies,Percent,2000,0.016729437731592668,0.02283316614170399,0.012026798142842118
DALYs (Disability-Adjusted Life Years),Ghana,Both,All Ages,Nutritional deficiencies,Percent,2000,0.034300979996448586,0.04527450514987535,0.025874550876914565
DALYs (Disability-Adjusted Life Years),Saint Kitts and Nevis,Both,All Ages,Nutritional deficiencies,Percent,2000,0.019810627181578267,0.023789844210831967,0.016686052165004867
DALYs (Disability-Adjusted Life Years),San Marino,Both,All Ages,Nutritional deficiencies,Percent,2000,0.004289400625491104,0.005688093462502709,0.0030939956155773838
DALYs (Disability-Adjusted Life Years),Malta,Both,All Ages,Nutritional deficiencies,Percent,2000,0.004671610940878968,0.006289881709700966,0.003259513313126598
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,All Ages,Nutritional deficiencies,Percent,2000,0.039610152053925644,0.05069204242016113,0.029668813418319527
DALYs (Disability-Adjusted Life Years),Rwanda,Both,All Ages,Nutritional deficiencies,Percent,2000,0.040789586382574725,0.05874116604113586,0.027999773751977177
DALYs (Disability-Adjusted Life Years),Brunei Darussalam,Both,All Ages,Nutritional deficiencies,Percent,2000,0.014068763272921402,0.019290240510473795,0.009993092061891674
DALYs (Disability-Adjusted Life Years),Netherlands,Both,All Ages,Nutritional deficiencies,Percent,2000,0.00476477566284272,0.006022405075165474,0.003631135314253053
DALYs (Disability-Adjusted Life Years),Mauritius,Both,All Ages,Nutritional deficiencies,Percent,2000,0.013567295829367316,0.018061034698285565,0.009805442892255245
DALYs (Disability-Adjusted Life Years),Togo,Both,All Ages,Nutritional deficiencies,Percent,2000,0.02418625766187017,0.032333732792662204,0.017976588495644333
DALYs (Disability-Adjusted Life Years),Japan,Both,All Ages,Nutritional deficiencies,Percent,2000,0.007678282472487279,0.01032096997343454,0.005707228686851924
DALYs (Disability-Adjusted Life Years),Namibia,Both,All Ages,Nutritional deficiencies,Percent,2000,0.02094272928467116,0.026864276272796236,0.01579193345012963
DALYs (Disability-Adjusted Life Years),Mozambique,Both,All Ages,Nutritional deficiencies,Percent,2000,0.04222187151728125,0.05836131969749632,0.030684233529528884
DALYs (Disability-Adjusted Life Years),South Africa,Both,All Ages,Nutritional deficiencies,Percent,2000,0.012116159897723697,0.014819727108253338,0.009746578861635383
DALYs (Disability-Adjusted Life Years),Democratic People's Republic of Korea,Both,All Ages,Nutritional deficiencies,Percent,2005,0.015236389877631465,0.020009112818060882,0.011342656811570257
DALYs (Disability-Adjusted Life Years),France,Both,All Ages,Nutritional deficiencies,Percent,2005,0.007465446072375003,0.009133459399438939,0.006037661871579072
DALYs (Disability-Adjusted Life Years),Comoros,Both,All Ages,Nutritional deficiencies,Percent,2005,0.03794202978303221,0.0483121973802754,0.029106099771838877
DALYs (Disability-Adjusted Life Years),Turkey,Both,All Ages,Nutritional deficiencies,Percent,2005,0.01316198915774992,0.01810942870905183,0.00961372733436627
DALYs (Disability-Adjusted Life Years),North Macedonia,Both,All Ages,Nutritional deficiencies,Percent,2005,0.006475432615988238,0.008924636182874883,0.004568191630831023
DALYs (Disability-Adjusted Life Years),Kuwait,Both,All Ages,Nutritional deficiencies,Percent,2005,0.012897496399269806,0.016940878779881943,0.009265612684144399
DALYs (Disability-Adjusted Life Years),Sri Lanka,Both,All Ages,Nutritional deficiencies,Percent,2005,0.01881181412476994,0.024283241468144118,0.013792928160976953
DALYs (Disability-Adjusted Life Years),Iraq,Both,All Ages,Nutritional deficiencies,Percent,2005,0.0129032605224737,0.017595586390381297,0.009413918732704848
DALYs (Disability-Adjusted Life Years),Jordan,Both,All Ages,Nutritional deficiencies,Percent,2005,0.014780744330436952,0.02033794016429872,0.01049502340668461
DALYs (Disability-Adjusted Life Years),Guyana,Both,All Ages,Nutritional deficiencies,Percent,2005,0.02654242639757866,0.032200595707028615,0.021609468775651515
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All Ages,Nutritional deficiencies,Percent,2005,0.018304758400689635,0.02405831268807012,0.01372983070348478
DALYs (Disability-Adjusted Life Years),Sweden,Both,All Ages,Nutritional deficiencies,Percent,2005,0.004493824320959549,0.005810496935536526,0.003360923720394239
DALYs (Disability-Adjusted Life Years),Guinea-Bissau,Both,All Ages,Nutritional deficiencies,Percent,2005,0.024276814365052163,0.033320238159289466,0.01726789006835778
DALYs (Disability-Adjusted Life Years),Benin,Both,All Ages,Nutritional deficiencies,Percent,2005,0.02512407304805392,0.03484120118699906,0.018052284318046632
DALYs (Disability-Adjusted Life Years),Grenada,Both,All Ages,Nutritional deficiencies,Percent,2005,0.016615523605707328,0.021431986359301394,0.012787920355679232
DALYs (Disability-Adjusted Life Years),Mongolia,Both,All Ages,Nutritional deficiencies,Percent,2005,0.013526599385630977,0.018227827328984494,0.009797984043918169
DALYs (Disability-Adjusted Life Years),Estonia,Both,All Ages,Nutritional deficiencies,Percent,2005,0.004456642622473535,0.006220967609537591,0.0030860029262497215
DALYs (Disability-Adjusted Life Years),United Arab Emirates,Both,All Ages,Nutritional deficiencies,Percent,2005,0.010756413766972416,0.01463736883668374,0.00745539930945694
DALYs (Disability-Adjusted Life Years),Thailand,Both,All Ages,Nutritional deficiencies,Percent,2005,0.007634496328529543,0.010346131313871278,0.005597029260643564
DALYs (Disability-Adjusted Life Years),Samoa,Both,All Ages,Nutritional deficiencies,Percent,2005,0.015811423675632246,0.02159177924499759,0.011477603305341724
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All Ages,Nutritional deficiencies,Percent,2005,0.012113864813246526,0.014391992627655798,0.010500860522381469
DALYs (Disability-Adjusted Life Years),United States Virgin Islands,Both,All Ages,Nutritional deficiencies,Percent,2005,0.011306742567726234,0.015050149593602909,0.008480865628937078
DALYs (Disability-Adjusted Life Years),Australia,Both,All Ages,Nutritional deficiencies,Percent,2005,0.0036605750856228665,0.00509121276434553,0.002655154229754521
DALYs (Disability-Adjusted Life Years),New Zealand,Both,All Ages,Nutritional deficiencies,Percent,2005,0.0038413592651567797,0.005273599169306948,0.0027028393148735095
DALYs (Disability-Adjusted Life Years),Mali,Both,All Ages,Nutritional deficiencies,Percent,2005,0.0744282114376365,0.1040134172029348,0.05050163806199614
DALYs (Disability-Adjusted Life Years),Tuvalu,Both,All Ages,Nutritional deficiencies,Percent,2005,0.01920737143731667,0.025273724773893898,0.014384288344209213
DALYs (Disability-Adjusted Life Years),Kyrgyzstan,Both,All Ages,Nutritional deficiencies,Percent,2005,0.016273239726146374,0.02250918135306604,0.01135659728381348
DALYs (Disability-Adjusted Life Years),Eritrea,Both,All Ages,Nutritional deficiencies,Percent,2005,0.061171810237125854,0.07973619389885142,0.04387473075739259
DALYs (Disability-Adjusted Life Years),Djibouti,Both,All Ages,Nutritional deficiencies,Percent,2005,0.07988862616509557,0.12067998567271976,0.050292506335361906
DALYs (Disability-Adjusted Life Years),Peru,Both,All Ages,Nutritional deficiencies,Percent,2005,0.02541603198364747,0.03022992756817344,0.021268889728981128
DALYs (Disability-Adjusted Life Years),Liberia,Both,All Ages,Nutritional deficiencies,Percent,2005,0.026180759259727817,0.03694541346385073,0.018383151504957222
DALYs (Disability-Adjusted Life Years),Czechia,Both,All Ages,Nutritional deficiencies,Percent,2005,0.0037329571655799905,0.005394713470776444,0.0025197253483503564
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Nutritional deficiencies,Percent,2005,0.015637196098750358,0.020098524769632312,0.011836073163195373
